user_id,group,user_segment,device,region,converted,revenue,incentive_cost,sessions,time_on_site_mins
AB015327,Control,New,Mobile,East,0,0.0,0.0,4,14.8
AB015328,Control,New,Desktop,West,0,0.0,0.0,4,31.4
AB015329,Control,New,Mobile,West,0,0.0,0.0,5,33.8
AB015330,Control,Power,Mobile,South,0,0.0,0.0,5,33.9
AB015331,Control,Returning,Desktop,North,1,1077.82,0.0,11,43.6
AB015332,Control,New,Mobile,South,0,0.0,0.0,1,3.2
AB015333,Control,New,Tablet,East,0,0.0,0.0,5,26.6
AB015334,Control,New,Mobile,North,0,0.0,0.0,2,15.3
AB015335,Control,Power,Mobile,West,0,0.0,0.0,4,15.7
AB015336,Control,New,Mobile,South,0,0.0,0.0,6,17.1
AB015337,Control,Returning,Desktop,North,0,0.0,0.0,6,41.8
AB015338,Control,Power,Mobile,North,0,0.0,0.0,6,32.7
AB015339,Control,Returning,Tablet,North,0,0.0,0.0,8,50.2
AB015340,Control,Returning,Desktop,West,0,0.0,0.0,4,17.0
AB015341,Control,Power,Mobile,West,0,0.0,0.0,4,10.0
AB015342,Control,Returning,Mobile,South,0,0.0,0.0,3,11.3
AB015343,Control,New,Mobile,West,0,0.0,0.0,4,12.7
AB015344,Control,New,Mobile,North,0,0.0,0.0,4,23.5
AB015345,Control,New,Mobile,West,0,0.0,0.0,8,31.9
AB015346,Control,Returning,Mobile,West,0,0.0,0.0,6,32.1
AB015347,Control,New,Tablet,South,0,0.0,0.0,3,10.0
AB015348,Control,Power,Mobile,South,0,0.0,0.0,6,23.2
AB015349,Control,New,Mobile,South,0,0.0,0.0,4,21.1
AB015350,Control,New,Mobile,South,0,0.0,0.0,2,7.7
AB015351,Control,New,Mobile,North,0,0.0,0.0,3,10.5
AB015352,Control,New,Tablet,South,0,0.0,0.0,3,8.6
AB015353,Control,New,Mobile,South,0,0.0,0.0,8,48.1
AB015354,Control,Returning,Mobile,North,0,0.0,0.0,8,61.9
AB015355,Control,Returning,Tablet,East,0,0.0,0.0,3,12.8
AB015356,Control,New,Mobile,South,0,0.0,0.0,4,27.3
AB015357,Control,New,Mobile,South,0,0.0,0.0,1,6.0
AB015358,Control,Power,Mobile,North,0,0.0,0.0,5,30.2
AB015359,Control,New,Mobile,West,0,0.0,0.0,1,3.9
AB015360,Control,New,Mobile,South,0,0.0,0.0,8,30.7
AB015361,Control,New,Desktop,East,1,367.14,0.0,5,23.8
AB015362,Control,Returning,Mobile,South,0,0.0,0.0,2,12.1
AB015363,Control,Power,Mobile,South,1,3061.41,0.0,6,38.5
AB015364,Control,Power,Mobile,South,0,0.0,0.0,5,32.6
AB015365,Control,New,Desktop,West,1,823.04,0.0,3,23.7
AB015366,Control,Returning,Desktop,North,0,0.0,0.0,3,23.5
AB015367,Control,New,Desktop,North,0,0.0,0.0,7,34.7
AB015368,Control,New,Mobile,South,1,642.07,0.0,6,42.5
AB015369,Control,Power,Mobile,North,0,0.0,0.0,8,52.6
AB015370,Control,Returning,Mobile,South,0,0.0,0.0,6,19.7
AB015371,Control,Returning,Mobile,East,0,0.0,0.0,8,41.5
AB015372,Control,Returning,Desktop,South,0,0.0,0.0,8,43.3
AB015373,Control,Returning,Desktop,North,0,0.0,0.0,2,12.3
AB015374,Control,Power,Desktop,West,0,0.0,0.0,2,14.9
AB015375,Control,Power,Mobile,South,1,2350.43,0.0,12,42.9
AB015376,Control,Returning,Desktop,South,0,0.0,0.0,3,15.8
AB015377,Control,Returning,Mobile,West,0,0.0,0.0,4,26.7
AB015378,Control,Returning,Mobile,South,0,0.0,0.0,1,3.4
AB015379,Control,New,Mobile,North,0,0.0,0.0,2,12.4
AB015380,Control,Power,Mobile,West,0,0.0,0.0,3,15.4
AB015381,Control,Returning,Mobile,North,0,0.0,0.0,8,31.8
AB015382,Control,New,Desktop,East,0,0.0,0.0,4,16.3
AB015383,Control,New,Desktop,West,0,0.0,0.0,5,20.8
AB015384,Control,New,Desktop,North,0,0.0,0.0,7,38.6
AB015385,Control,Returning,Desktop,North,0,0.0,0.0,3,22.7
AB015386,Control,Power,Desktop,South,0,0.0,0.0,4,25.1
AB015387,Control,New,Desktop,West,0,0.0,0.0,2,8.5
AB015388,Control,Power,Desktop,North,0,0.0,0.0,6,27.5
AB015389,Control,Power,Desktop,North,0,0.0,0.0,7,28.8
AB015390,Control,New,Mobile,East,0,0.0,0.0,2,13.3
AB015391,Control,New,Mobile,North,0,0.0,0.0,3,16.8
AB015392,Control,Returning,Desktop,North,0,0.0,0.0,5,13.7
AB015393,Control,Returning,Mobile,North,0,0.0,0.0,2,11.8
AB015394,Control,Power,Desktop,South,1,2518.89,0.0,11,73.7
AB015395,Control,Returning,Mobile,South,0,0.0,0.0,7,20.4
AB015396,Control,Power,Desktop,North,1,2023.41,0.0,5,24.9
AB015397,Control,Returning,Mobile,South,1,658.6,0.0,5,12.7
AB015398,Control,Returning,Mobile,West,0,0.0,0.0,3,15.9
AB015399,Control,Returning,Desktop,East,0,0.0,0.0,2,13.4
AB015400,Control,New,Mobile,South,0,0.0,0.0,4,11.6
AB015401,Control,New,Mobile,West,0,0.0,0.0,5,32.6
AB015402,Control,New,Tablet,South,0,0.0,0.0,4,27.2
AB015403,Control,New,Desktop,South,0,0.0,0.0,6,36.0
AB015404,Control,Returning,Mobile,South,0,0.0,0.0,2,8.2
AB015405,Control,Power,Mobile,South,0,0.0,0.0,1,4.5
AB015406,Control,New,Mobile,East,0,0.0,0.0,1,4.0
AB015407,Control,Returning,Mobile,East,0,0.0,0.0,8,37.8
AB015408,Control,Returning,Mobile,East,0,0.0,0.0,7,24.6
AB015409,Control,Returning,Mobile,West,0,0.0,0.0,1,4.4
AB015410,Control,New,Mobile,South,0,0.0,0.0,1,6.8
AB015411,Control,Returning,Mobile,South,1,1246.93,0.0,8,21.0
AB015412,Control,New,Desktop,North,0,0.0,0.0,8,50.5
AB015413,Control,New,Tablet,North,0,0.0,0.0,5,18.5
AB015414,Control,New,Desktop,West,0,0.0,0.0,7,31.3
AB015415,Control,New,Tablet,North,0,0.0,0.0,5,21.1
AB015416,Control,Returning,Mobile,South,0,0.0,0.0,7,33.1
AB015417,Control,Power,Mobile,North,0,0.0,0.0,7,20.5
AB015418,Control,Power,Desktop,North,0,0.0,0.0,2,14.6
AB015419,Control,New,Mobile,South,0,0.0,0.0,3,17.7
AB015420,Control,Returning,Mobile,East,0,0.0,0.0,6,42.7
AB015421,Control,Returning,Mobile,East,1,1007.68,0.0,8,37.0
AB015422,Control,Returning,Desktop,South,0,0.0,0.0,3,17.0
AB015423,Control,Returning,Mobile,East,0,0.0,0.0,1,7.6
AB015424,Control,Returning,Mobile,East,0,0.0,0.0,1,7.1
AB015425,Control,Power,Mobile,North,1,1613.25,0.0,12,73.0
AB015426,Control,Power,Mobile,West,0,0.0,0.0,8,53.8
AB015427,Control,New,Desktop,West,0,0.0,0.0,2,14.7
AB015428,Control,New,Mobile,East,0,0.0,0.0,5,31.0
AB015429,Control,Power,Mobile,South,0,0.0,0.0,2,5.4
AB015430,Control,New,Mobile,North,0,0.0,0.0,6,34.0
AB015431,Control,Returning,Desktop,South,0,0.0,0.0,8,25.8
AB015432,Control,Returning,Mobile,West,0,0.0,0.0,5,37.2
AB015433,Control,Power,Mobile,South,0,0.0,0.0,8,23.2
AB015434,Control,New,Mobile,North,0,0.0,0.0,3,13.2
AB015435,Control,New,Mobile,North,0,0.0,0.0,6,32.2
AB015436,Control,New,Mobile,West,0,0.0,0.0,8,57.6
AB015437,Control,New,Desktop,West,0,0.0,0.0,7,21.6
AB015438,Control,Returning,Mobile,South,0,0.0,0.0,7,30.7
AB015439,Control,Returning,Desktop,West,0,0.0,0.0,2,12.3
AB015440,Control,Returning,Mobile,West,1,1308.54,0.0,3,13.9
AB015441,Control,Power,Mobile,South,0,0.0,0.0,2,10.5
AB015442,Control,Returning,Desktop,South,0,0.0,0.0,4,31.8
AB015443,Control,Returning,Mobile,East,0,0.0,0.0,2,7.9
AB015444,Control,Power,Mobile,West,0,0.0,0.0,1,6.5
AB015445,Control,Power,Desktop,North,0,0.0,0.0,4,12.8
AB015446,Control,New,Tablet,East,0,0.0,0.0,5,37.0
AB015447,Control,New,Mobile,South,0,0.0,0.0,1,5.4
AB015448,Control,Returning,Tablet,North,0,0.0,0.0,7,29.2
AB015449,Control,New,Desktop,East,0,0.0,0.0,5,19.2
AB015450,Control,Returning,Tablet,North,0,0.0,0.0,3,21.8
AB015451,Control,Returning,Desktop,North,0,0.0,0.0,1,5.3
AB015452,Control,New,Mobile,West,0,0.0,0.0,3,18.7
AB015453,Control,New,Mobile,East,0,0.0,0.0,1,5.2
AB015454,Control,New,Desktop,West,0,0.0,0.0,7,30.7
AB015455,Control,New,Mobile,West,0,0.0,0.0,1,6.1
AB015456,Control,Power,Mobile,East,0,0.0,0.0,4,22.4
AB015457,Control,New,Tablet,West,0,0.0,0.0,4,23.4
AB015458,Control,New,Mobile,South,0,0.0,0.0,6,32.2
AB015459,Control,Returning,Mobile,West,0,0.0,0.0,2,8.6
AB015460,Control,Returning,Mobile,North,0,0.0,0.0,7,42.9
AB015461,Control,Power,Mobile,East,0,0.0,0.0,8,41.3
AB015462,Control,Returning,Mobile,West,1,1393.32,0.0,8,28.9
AB015463,Control,Power,Mobile,East,1,2046.45,0.0,6,36.7
AB015464,Control,Returning,Mobile,East,0,0.0,0.0,2,10.2
AB015465,Control,New,Desktop,North,0,0.0,0.0,7,29.3
AB015466,Control,Returning,Desktop,North,0,0.0,0.0,3,10.7
AB015467,Control,Returning,Desktop,South,0,0.0,0.0,2,7.9
AB015468,Control,Returning,Mobile,West,0,0.0,0.0,2,12.4
AB015469,Control,Power,Mobile,South,0,0.0,0.0,8,62.2
AB015470,Control,New,Mobile,East,0,0.0,0.0,5,14.3
AB015471,Control,Returning,Mobile,West,0,0.0,0.0,1,7.6
AB015472,Control,Returning,Mobile,South,1,1186.08,0.0,6,28.7
AB015473,Control,New,Desktop,East,0,0.0,0.0,8,43.3
AB015474,Control,Returning,Desktop,South,0,0.0,0.0,1,8.0
AB015475,Control,Power,Mobile,North,0,0.0,0.0,2,11.6
AB015476,Control,Returning,Mobile,East,0,0.0,0.0,8,23.8
AB015477,Control,New,Tablet,North,0,0.0,0.0,2,5.3
AB015478,Control,New,Desktop,West,0,0.0,0.0,2,11.7
AB015479,Control,New,Mobile,North,0,0.0,0.0,3,21.8
AB015480,Control,New,Desktop,South,0,0.0,0.0,4,27.3
AB015481,Control,New,Mobile,South,0,0.0,0.0,3,10.6
AB015482,Control,Returning,Mobile,West,0,0.0,0.0,3,22.9
AB015483,Control,Returning,Tablet,West,0,0.0,0.0,6,34.4
AB015484,Control,New,Mobile,West,0,0.0,0.0,2,6.8
AB015485,Control,Returning,Tablet,North,0,0.0,0.0,3,21.9
AB015486,Control,New,Mobile,South,0,0.0,0.0,3,23.7
AB015487,Control,Returning,Desktop,North,0,0.0,0.0,3,10.4
AB015488,Control,New,Tablet,West,0,0.0,0.0,7,22.2
AB015489,Control,New,Desktop,East,0,0.0,0.0,6,37.6
AB015490,Control,New,Desktop,East,1,947.95,0.0,10,33.5
AB015491,Control,New,Mobile,North,0,0.0,0.0,5,20.1
AB015492,Control,New,Mobile,West,0,0.0,0.0,2,10.3
AB015493,Control,Power,Mobile,South,0,0.0,0.0,6,24.9
AB015494,Control,Returning,Desktop,West,0,0.0,0.0,8,53.9
AB015495,Control,Returning,Mobile,South,0,0.0,0.0,2,6.9
AB015496,Control,Returning,Mobile,West,0,0.0,0.0,5,34.4
AB015497,Control,Returning,Mobile,South,0,0.0,0.0,3,11.5
AB015498,Control,New,Mobile,East,0,0.0,0.0,7,24.6
AB015499,Control,New,Mobile,East,1,579.91,0.0,10,67.6
AB015500,Control,Returning,Mobile,North,0,0.0,0.0,4,18.4
AB015501,Control,New,Mobile,East,0,0.0,0.0,1,6.0
AB015502,Control,Returning,Mobile,West,0,0.0,0.0,8,46.3
AB015503,Control,Returning,Desktop,West,0,0.0,0.0,5,29.1
AB015504,Control,Returning,Mobile,West,0,0.0,0.0,7,46.8
AB015505,Control,Returning,Mobile,East,0,0.0,0.0,4,17.5
AB015506,Control,New,Mobile,East,0,0.0,0.0,1,7.9
AB015507,Control,New,Mobile,East,1,826.49,0.0,5,33.7
AB015508,Control,Returning,Mobile,East,1,1585.94,0.0,5,20.1
AB015509,Control,Power,Desktop,North,0,0.0,0.0,3,13.3
AB015510,Control,Returning,Mobile,East,0,0.0,0.0,6,43.0
AB015511,Control,Power,Desktop,North,1,3190.89,0.0,12,85.2
AB015512,Control,Returning,Tablet,West,0,0.0,0.0,3,17.8
AB015513,Control,Returning,Mobile,West,0,0.0,0.0,4,15.4
AB015514,Control,New,Desktop,East,1,1010.23,0.0,9,66.4
AB015515,Control,Returning,Tablet,South,0,0.0,0.0,4,20.8
AB015516,Control,Returning,Desktop,East,0,0.0,0.0,7,49.8
AB015517,Control,New,Desktop,East,0,0.0,0.0,2,7.7
AB015518,Control,New,Desktop,East,0,0.0,0.0,2,14.5
AB015519,Control,New,Tablet,North,0,0.0,0.0,7,55.6
AB015520,Control,New,Tablet,North,0,0.0,0.0,6,41.6
AB015521,Control,New,Desktop,North,0,0.0,0.0,2,5.9
AB015522,Control,New,Mobile,North,0,0.0,0.0,8,45.7
AB015523,Control,New,Desktop,North,1,1167.39,0.0,5,26.2
AB015524,Control,Returning,Mobile,South,0,0.0,0.0,7,35.6
AB015525,Control,Power,Desktop,South,0,0.0,0.0,8,36.3
AB015526,Control,New,Mobile,North,1,681.48,0.0,5,26.0
AB015527,Control,Returning,Mobile,West,0,0.0,0.0,5,37.3
AB015528,Control,Power,Tablet,South,0,0.0,0.0,2,5.1
AB015529,Control,New,Mobile,South,0,0.0,0.0,1,5.7
AB015530,Control,Power,Tablet,East,0,0.0,0.0,7,21.3
AB015531,Control,Power,Mobile,South,1,3307.28,0.0,5,31.0
AB015532,Control,Returning,Desktop,South,0,0.0,0.0,3,19.5
AB015533,Control,Returning,Mobile,East,0,0.0,0.0,7,42.0
AB015534,Control,Returning,Desktop,South,0,0.0,0.0,3,17.9
AB015535,Control,Power,Mobile,West,1,2573.71,0.0,6,23.8
AB015536,Control,New,Mobile,West,0,0.0,0.0,5,38.8
AB015537,Control,Power,Mobile,West,0,0.0,0.0,1,5.3
AB015538,Control,Returning,Desktop,North,0,0.0,0.0,7,37.5
AB015539,Control,Returning,Mobile,South,0,0.0,0.0,1,4.7
AB015540,Control,New,Desktop,East,0,0.0,0.0,2,12.6
AB015541,Control,Power,Mobile,South,1,2842.1,0.0,12,50.1
AB015542,Control,New,Mobile,South,0,0.0,0.0,1,6.3
AB015543,Control,Returning,Mobile,West,0,0.0,0.0,2,12.0
AB015544,Control,Returning,Mobile,North,0,0.0,0.0,4,21.4
AB015545,Control,Returning,Desktop,East,0,0.0,0.0,7,19.2
AB015546,Control,Power,Desktop,East,0,0.0,0.0,4,13.6
AB015547,Control,New,Mobile,East,0,0.0,0.0,1,3.4
AB015548,Control,New,Tablet,East,0,0.0,0.0,3,19.2
AB015549,Control,Power,Desktop,North,1,3649.68,0.0,3,22.9
AB015550,Control,Returning,Desktop,West,0,0.0,0.0,1,4.5
AB015551,Control,Power,Mobile,South,0,0.0,0.0,6,40.2
AB015552,Control,New,Mobile,West,0,0.0,0.0,2,12.1
AB015553,Control,Returning,Mobile,East,0,0.0,0.0,1,4.8
AB015554,Control,Returning,Desktop,North,0,0.0,0.0,3,10.7
AB015555,Control,New,Mobile,South,0,0.0,0.0,8,21.7
AB015556,Control,Returning,Mobile,West,0,0.0,0.0,5,22.6
AB015557,Control,New,Desktop,West,1,940.3,0.0,8,63.8
AB015558,Control,Returning,Desktop,West,0,0.0,0.0,8,54.3
AB015559,Control,Returning,Mobile,West,0,0.0,0.0,3,12.6
AB015560,Control,Returning,Mobile,West,0,0.0,0.0,1,5.5
AB015561,Control,Returning,Mobile,East,0,0.0,0.0,4,21.7
AB015562,Control,Power,Desktop,South,0,0.0,0.0,1,6.3
AB015563,Control,New,Desktop,West,0,0.0,0.0,5,16.3
AB015564,Control,Returning,Mobile,West,0,0.0,0.0,1,6.6
AB015565,Control,Returning,Desktop,East,0,0.0,0.0,5,33.9
AB015566,Control,New,Mobile,East,0,0.0,0.0,8,36.5
AB015567,Control,Power,Mobile,West,1,1479.32,0.0,12,88.5
AB015568,Control,New,Mobile,North,0,0.0,0.0,7,41.9
AB015569,Control,Power,Tablet,North,0,0.0,0.0,8,34.5
AB015570,Control,Power,Desktop,North,0,0.0,0.0,5,13.2
AB015571,Control,New,Mobile,North,0,0.0,0.0,6,46.2
AB015572,Control,New,Mobile,South,0,0.0,0.0,5,37.7
AB015573,Control,New,Mobile,South,0,0.0,0.0,8,51.4
AB015574,Control,Power,Mobile,North,0,0.0,0.0,3,21.3
AB015575,Control,New,Mobile,North,0,0.0,0.0,1,7.3
AB015576,Control,Returning,Tablet,North,0,0.0,0.0,4,22.6
AB015577,Control,Returning,Mobile,West,0,0.0,0.0,2,14.0
AB015578,Control,New,Mobile,South,0,0.0,0.0,4,27.3
AB015579,Control,New,Desktop,West,0,0.0,0.0,7,47.3
AB015580,Control,New,Mobile,South,0,0.0,0.0,4,10.3
AB015581,Control,New,Desktop,East,0,0.0,0.0,6,15.1
AB015582,Control,New,Mobile,West,0,0.0,0.0,1,6.3
AB015583,Control,New,Mobile,North,0,0.0,0.0,2,9.2
AB015584,Control,Power,Mobile,South,1,2355.86,0.0,5,34.5
AB015585,Control,Power,Mobile,South,0,0.0,0.0,4,21.1
AB015586,Control,New,Desktop,North,0,0.0,0.0,6,30.5
AB015587,Control,Returning,Desktop,West,0,0.0,0.0,1,2.6
AB015588,Control,New,Desktop,West,0,0.0,0.0,2,9.0
AB015589,Control,Returning,Mobile,West,0,0.0,0.0,6,47.4
AB015590,Control,New,Mobile,South,0,0.0,0.0,6,42.7
AB015591,Control,Returning,Tablet,East,0,0.0,0.0,7,51.9
AB015592,Control,Returning,Mobile,North,0,0.0,0.0,1,3.9
AB015593,Control,Returning,Mobile,East,0,0.0,0.0,4,24.4
AB015594,Control,New,Mobile,West,0,0.0,0.0,8,22.3
AB015595,Control,Power,Mobile,West,1,1880.8,0.0,5,24.1
AB015596,Control,Returning,Mobile,East,0,0.0,0.0,3,16.2
AB015597,Control,Returning,Mobile,East,0,0.0,0.0,8,26.5
AB015598,Control,Returning,Mobile,West,0,0.0,0.0,6,36.4
AB015599,Control,Returning,Mobile,West,1,1378.66,0.0,11,53.6
AB015600,Control,Power,Mobile,East,1,2601.13,0.0,4,20.3
AB015601,Control,New,Desktop,North,0,0.0,0.0,1,4.3
AB015602,Control,New,Tablet,West,0,0.0,0.0,1,5.5
AB015603,Control,Power,Desktop,East,0,0.0,0.0,8,30.7
AB015604,Control,New,Mobile,East,0,0.0,0.0,1,6.5
AB015605,Control,Power,Mobile,West,0,0.0,0.0,5,28.1
AB015606,Control,New,Desktop,East,0,0.0,0.0,2,5.2
AB015607,Control,New,Mobile,North,0,0.0,0.0,5,30.4
AB015608,Control,Power,Mobile,North,0,0.0,0.0,6,21.8
AB015609,Control,Returning,Mobile,North,0,0.0,0.0,4,19.1
AB015610,Control,Power,Mobile,North,0,0.0,0.0,5,20.6
AB015611,Control,Power,Mobile,East,0,0.0,0.0,6,15.2
AB015612,Control,New,Mobile,North,0,0.0,0.0,2,5.9
AB015613,Control,New,Desktop,East,0,0.0,0.0,3,13.3
AB015614,Control,Returning,Mobile,West,0,0.0,0.0,3,20.3
AB015615,Control,Returning,Mobile,North,0,0.0,0.0,8,50.2
AB015616,Control,New,Mobile,East,0,0.0,0.0,7,40.6
AB015617,Control,New,Mobile,West,0,0.0,0.0,4,29.6
AB015618,Control,Power,Mobile,West,0,0.0,0.0,3,9.8
AB015619,Control,New,Mobile,South,0,0.0,0.0,1,5.0
AB015620,Control,New,Desktop,South,1,944.74,0.0,4,22.5
AB015621,Control,New,Mobile,East,0,0.0,0.0,4,17.1
AB015622,Control,Power,Mobile,East,1,4033.02,0.0,3,18.7
AB015623,Control,Returning,Mobile,West,0,0.0,0.0,5,27.5
AB015624,Control,Returning,Mobile,East,0,0.0,0.0,4,25.6
AB015625,Control,Power,Mobile,North,0,0.0,0.0,8,54.5
AB015626,Control,Returning,Tablet,West,0,0.0,0.0,8,38.0
AB015627,Control,Returning,Mobile,West,0,0.0,0.0,3,9.3
AB015628,Control,Power,Mobile,South,0,0.0,0.0,3,9.9
AB015629,Control,Power,Desktop,South,0,0.0,0.0,1,4.6
AB015630,Control,New,Desktop,North,0,0.0,0.0,2,14.3
AB015631,Control,Returning,Tablet,West,1,1191.59,0.0,4,23.9
AB015632,Control,Returning,Mobile,North,0,0.0,0.0,2,15.9
AB015633,Control,Returning,Tablet,North,1,1603.68,0.0,12,55.8
AB015634,Control,New,Desktop,South,0,0.0,0.0,2,7.9
AB015635,Control,Power,Tablet,South,0,0.0,0.0,3,19.0
AB015636,Control,New,Mobile,West,0,0.0,0.0,6,29.0
AB015637,Control,Returning,Desktop,East,0,0.0,0.0,7,35.7
AB015638,Control,New,Mobile,North,0,0.0,0.0,3,15.7
AB015639,Control,Power,Desktop,East,1,3508.25,0.0,7,48.9
AB015640,Control,Returning,Mobile,South,0,0.0,0.0,8,39.5
AB015641,Control,New,Desktop,South,0,0.0,0.0,8,26.3
AB015642,Control,New,Desktop,North,0,0.0,0.0,6,19.7
AB015643,Control,Power,Desktop,East,0,0.0,0.0,6,17.9
AB015644,Control,New,Mobile,East,0,0.0,0.0,5,14.9
AB015645,Control,Returning,Tablet,East,0,0.0,0.0,5,26.2
AB015646,Control,Power,Mobile,South,0,0.0,0.0,6,17.4
AB015647,Control,Returning,Mobile,North,0,0.0,0.0,7,23.0
AB015648,Control,New,Mobile,North,0,0.0,0.0,4,27.3
AB015649,Control,New,Desktop,West,1,1373.09,0.0,8,23.9
AB015650,Control,New,Desktop,East,0,0.0,0.0,3,13.2
AB015651,Control,Returning,Mobile,South,1,1666.07,0.0,10,52.7
AB015652,Control,Returning,Desktop,West,1,1198.2,0.0,5,18.9
AB015653,Control,Power,Mobile,South,1,2837.77,0.0,8,26.4
AB015654,Control,Returning,Mobile,North,0,0.0,0.0,3,19.9
AB015655,Control,New,Mobile,West,0,0.0,0.0,5,36.2
AB015656,Control,Returning,Mobile,North,1,1238.11,0.0,10,26.4
AB015657,Control,Power,Mobile,South,0,0.0,0.0,4,24.3
AB015658,Control,New,Mobile,South,0,0.0,0.0,1,6.5
AB015659,Control,Returning,Mobile,West,0,0.0,0.0,4,10.7
AB015660,Control,Returning,Mobile,East,0,0.0,0.0,2,10.4
AB015661,Control,Power,Mobile,West,0,0.0,0.0,3,19.3
AB015662,Control,New,Mobile,North,0,0.0,0.0,4,15.3
AB015663,Control,New,Desktop,West,1,1028.36,0.0,5,14.1
AB015664,Control,New,Mobile,East,0,0.0,0.0,2,6.2
AB015665,Control,Power,Mobile,South,0,0.0,0.0,3,12.2
AB015666,Control,Returning,Mobile,West,1,1742.75,0.0,4,10.4
AB015667,Control,Power,Mobile,East,1,4030.96,0.0,7,22.4
AB015668,Control,New,Mobile,South,1,539.55,0.0,9,60.2
AB015669,Control,Returning,Mobile,North,0,0.0,0.0,2,13.5
AB015670,Control,Returning,Mobile,West,0,0.0,0.0,7,53.5
AB015671,Control,New,Desktop,East,0,0.0,0.0,4,27.1
AB015672,Control,New,Mobile,South,0,0.0,0.0,5,16.9
AB015673,Control,Returning,Mobile,South,0,0.0,0.0,8,33.4
AB015674,Control,Power,Desktop,East,0,0.0,0.0,8,39.4
AB015675,Control,New,Desktop,South,0,0.0,0.0,4,23.4
AB015676,Control,Returning,Mobile,North,0,0.0,0.0,2,10.3
AB015677,Control,New,Mobile,West,0,0.0,0.0,8,45.3
AB015678,Control,Returning,Mobile,West,0,0.0,0.0,6,18.7
AB015679,Control,Power,Mobile,North,0,0.0,0.0,2,13.0
AB015680,Control,New,Tablet,East,0,0.0,0.0,6,34.7
AB015681,Control,Power,Desktop,North,0,0.0,0.0,7,40.7
AB015682,Control,New,Mobile,West,0,0.0,0.0,2,14.1
AB015683,Control,New,Desktop,West,0,0.0,0.0,2,8.0
AB015684,Control,New,Desktop,East,0,0.0,0.0,1,5.6
AB015685,Control,New,Desktop,West,0,0.0,0.0,3,13.1
AB015686,Control,New,Tablet,North,1,1212.6,0.0,2,5.6
AB015687,Control,New,Mobile,West,0,0.0,0.0,5,23.1
AB015688,Control,New,Mobile,North,0,0.0,0.0,7,47.4
AB015689,Control,Returning,Mobile,East,0,0.0,0.0,2,12.9
AB015690,Control,Returning,Desktop,East,0,0.0,0.0,5,33.6
AB015691,Control,Power,Mobile,South,1,2630.71,0.0,4,28.5
AB015692,Control,New,Desktop,North,0,0.0,0.0,4,12.1
AB015693,Control,New,Desktop,South,0,0.0,0.0,7,54.5
AB015694,Control,Power,Desktop,West,1,2632.47,0.0,4,16.2
AB015695,Control,Returning,Mobile,East,0,0.0,0.0,3,10.9
AB015696,Control,Returning,Desktop,North,0,0.0,0.0,8,37.4
AB015697,Control,Returning,Desktop,East,0,0.0,0.0,8,33.9
AB015698,Control,Returning,Desktop,West,0,0.0,0.0,2,9.1
AB015699,Control,Returning,Mobile,South,0,0.0,0.0,6,47.3
AB015700,Control,Returning,Desktop,West,0,0.0,0.0,4,14.2
AB015701,Control,Returning,Mobile,North,0,0.0,0.0,8,23.4
AB015702,Control,Power,Mobile,North,0,0.0,0.0,7,22.2
AB015703,Control,New,Desktop,South,0,0.0,0.0,3,18.6
AB015704,Control,New,Mobile,West,0,0.0,0.0,8,63.5
AB015705,Control,Returning,Desktop,East,1,1306.99,0.0,10,43.4
AB015706,Control,New,Mobile,East,0,0.0,0.0,2,13.6
AB015707,Control,New,Desktop,East,0,0.0,0.0,2,7.8
AB015708,Control,New,Mobile,South,0,0.0,0.0,5,17.2
AB015709,Control,Returning,Mobile,West,0,0.0,0.0,7,30.8
AB015710,Control,New,Tablet,East,0,0.0,0.0,1,3.9
AB015711,Control,Returning,Mobile,North,0,0.0,0.0,2,14.6
AB015712,Control,Power,Mobile,West,0,0.0,0.0,3,20.5
AB015713,Control,New,Desktop,East,0,0.0,0.0,7,46.3
AB015714,Control,Returning,Mobile,West,0,0.0,0.0,3,14.9
AB015715,Control,New,Desktop,North,0,0.0,0.0,6,18.1
AB015716,Control,Power,Desktop,East,0,0.0,0.0,3,10.2
AB015717,Control,Returning,Mobile,South,0,0.0,0.0,1,4.8
AB015718,Control,New,Mobile,West,0,0.0,0.0,2,15.3
AB015719,Control,Returning,Mobile,North,0,0.0,0.0,8,43.5
AB015720,Control,Returning,Desktop,South,0,0.0,0.0,6,22.0
AB015721,Control,Returning,Mobile,West,1,1459.38,0.0,9,66.4
AB015722,Control,Returning,Desktop,South,0,0.0,0.0,3,20.9
AB015723,Control,Power,Mobile,South,1,1993.19,0.0,6,44.2
AB015724,Control,Power,Desktop,South,0,0.0,0.0,4,30.2
AB015725,Control,Power,Mobile,North,1,3288.85,0.0,3,18.8
AB015726,Control,Returning,Mobile,North,0,0.0,0.0,1,7.3
AB015727,Control,Returning,Mobile,South,0,0.0,0.0,5,26.6
AB015728,Control,Returning,Desktop,South,0,0.0,0.0,7,54.9
AB015729,Control,Returning,Mobile,East,0,0.0,0.0,6,36.4
AB015730,Control,Power,Desktop,East,1,3537.46,0.0,11,68.2
AB015731,Control,Returning,Mobile,West,0,0.0,0.0,7,48.2
AB015732,Control,Returning,Mobile,West,0,0.0,0.0,3,21.3
AB015733,Control,Returning,Desktop,North,0,0.0,0.0,4,24.9
AB015734,Control,Returning,Mobile,North,0,0.0,0.0,4,14.4
AB015735,Control,Returning,Desktop,South,0,0.0,0.0,4,26.4
